date,open,high,low,close,volume,adj_close,change_percent,avg_vol_20d
2020-02-25,323.94,324.61,311.69,312.65,218913203,292.6714,-3.030212669,77679987.65
2020-02-26,314.18,318.11,310.7,311.5,194773797,291.5949,-0.367818653,84226979.85
2020-02-27,305.46,311.5637,297.51,297.51,284353500,278.4989,-4.491162225,95742610.5
2020-02-28,288.7,297.892,285.54,296.26,385764000,277.3288,-0.420145286,111256218.3
2020-03-02,298.21,309.16,294.46,309.09,238703594,289.3389,4.330635693,117499117.9
2020-03-03,309.5,313.84,297.57,300.24,300139094,281.0544,-2.863251364,129043958.2
2020-03-04,306.12,313.1,303.33,312.86,176613406,292.868,4.203314376,134745968.9
2020-03-05,304.98,308.47,300.01,302.46,186366797,283.1326,-3.32415969,140766751.4
2020-03-06,293.15,298.78,290.23,297.46,228667203,278.4521,-1.653112358,149682127.1
2020-03-09,275.3,284.19,273.45,274.23,309417312,256.7065,-7.809458072,161946020.7
2020-03-10,284.64,288.52,273.5,288.42,276444094,269.9897,5.174469676,173664725
2020-03-11,280.7,281.94,270.88,274.36,256416609,256.8282,-4.874815595,183742329.1
2020-03-12,256,266.66,247.68,248.11,392220719,232.2556,-9.56771881,201153732
2020-03-13,263.09,271.4754,248.5237,269.32,329566125,252.1102,8.548599043,214906942.2
2020-03-16,241.18,256.9,237.36,239.85,297240000,224.5234,-10.94235775,226539831.8
2020-03-17,245.04,256.17,237.07,252.8,262070500,236.6459,5.399214514,236776230.5
2020-03-18,236.25,248.37,228.02,240,327597094,224.6638,-5.063303442,250715350.8
2020-03-19,239.25,247.38,232.22,240.51,289321969,225.1412,0.212495293,261473281.3
2020-03-20,242.53,244.47,228.5,228.8,347158781,215.4385,-4.309606594,273141810.2
2020-03-23,228.19,229.6833,218.26,222.95,326025219,209.9302,-2.556785347,281388650.8
2020-03-24,234.42,244.1,233.8,243.15,235494500,228.9505,9.060297184,282217715.7
2020-03-25,244.87,256.35,239.75,246.79,299430312,232.378,1.497048489,287450541.4
2020-03-26,249.52,262.8,249.05,261.2,257632797,245.9464,5.838934839,286114506.3
2020-03-27,253.27,260.81,251.05,253.42,224341203,238.6208,-2.978535161,278043366.4
2020-03-30,255.7,262.43,253.53,261.65,170961906,246.3702,3.247579423,274656282
2020-03-31,260.56,263.33,256.22,257.75,194881109,242.6979,-1.490561764,269393382.8
2020-04-01,247.98,257.6591,243.9,246.15,189554594,231.7753,-4.500492176,270040442.2
2020-04-02,245.19,252.68,244.59,251.83,177660406,237.1236,2.307536653,269605122.6
2020-04-03,250.76,253.32,245.22,248.19,135561203,233.6962,-1.445406531,264949822.6
2020-04-06,257.84,267,248.17,264.86,184425000,249.3927,6.716626115,258700207
2020-04-07,274.21,275.03,264.89,265.13,201427203,249.6469,0.101927603,254949362.5
2020-04-08,267.96,276,265.2542,274.03,153774500,258.0272,3.356861231,249817257
2020-04-09,277.58,281.2,275.47,278.2,190282703,261.9537,1.521738793,239720356.2
2020-04-13,277.14,277.51,271.41,275.66,114839102,259.562,-0.913023943,228984005.1
2020-04-14,280.98,284.9,275.5106,283.79,134143406,267.2172,2.949276088,220829175.4
2020-04-15,277.57,283.9407,275.46,277.76,121775000,261.5394,-2.124788374,213814400.4
2020-04-16,279.15,280.03,275.76,279.1,131798297,262.8011,0.482412975,204024460.5
2020-04-17,285.38,287.3,282.4,286.64,146684797,269.9008,2.701548814,196892601.9
2020-04-20,282.61,286.7912,281.35,281.59,100109297,265.1457,-1.761795445,184540127.7
2020-04-21,276.73,278.04,272.02,273.04,126385695,257.095,-3.036330591,174558151.5
2020-04-22,278.35,281,276.91,279.1,93524578,262.8011,2.219451954,167459655.4
2020-04-23,280.49,283.94,278.75,279.08,104709695,262.7823,-0.007153699,157723624.6
2020-04-24,280.73,283.7,278.5,282.97,85165953,266.4451,1.393853391,149100282.4
2020-04-27,285.12,288.27,284.62,287.05,77896609,270.2869,1.441873016,141778052.7
2020-04-28,291.02,291.4,285.4,285.73,105270000,269.0439,-0.459881703,138493457.4
2020-04-29,291.53,294.88,290.41,293.21,118745602,276.0871,2.617862735,134686682
2020-04-30,291.71,293.3239,288.59,290.48,122901695,273.5166,-0.93104676,131354037.1
2020-05-01,285.31,290.6572,281.52,282.79,125180000,266.2756,-2.647371311,128730016.8
2020-05-04,280.74,283.9,279.13,283.57,80873211,267.0101,0.275842022,125995617.2
2020-05-05,286.64,289.25,283.7134,286.19,79569938,269.4771,0.923935087,120752864.1
2020-05-06,288.04,288.46,283.78,284.25,73632633,267.6504,-0.677868361,114363135.6
2020-05-07,287.75,289.78,287.13,287.68,75250406,270.8801,1.206686035,110436930.9
2020-05-08,291.09,292.95,289.86,292.44,76622125,275.3621,1.654606595,104753902
2020-05-11,290.34,294,289.88,292.5,79514234,275.4186,0.020518437,102987658.6
2020-05-12,293.79,294.24,286.52,286.67,95870789,269.9291,-1.993147885,101074027.7
2020-05-13,286.06,287.19,278.965,281.6,144721109,265.1551,-1.768612573,102221333.2
2020-05-14,278.95,285.11,272.99,284.97,121977906,268.3283,1.196733534,101730313.6
2020-05-15,282.37,286.33,281.34,286.28,111146305,269.5618,0.459698064,99953389
2020-05-18,293.05,296.75,292.7,295,120320203,277.7726,3.045980551,100963934.3
2020-05-19,294.35,296.205,291.95,291.97,95189320,274.9195,-1.027135146,99404115.55
2020-05-20,295.82,297.87,295.57,296.93,85861688,279.5899,1.698824565,99020971.05
2020-05-21,296.79,297.67,293.6886,294.88,78293930,277.6596,-0.690404053,97700182.8
2020-05-22,294.57,295.63,293.22,295.44,63958199,278.1869,0.189908795,96639795.1
2020-05-26,301.93,302.19,295.4646,299.08,88951438,281.6143,1.232049388,97192536.55
2020-05-27,302.12,303.57,296.87,303.53,104817398,285.8045,1.487921601,97169906.45
2020-05-28,304.65,306.84,302.24,302.97,90767805,285.2772,-0.184496745,95771016.6
2020-05-29,302.46,304.96,299.47,304.32,119265695,286.5483,0.445566628,95589216.6
2020-06-01,303.62,306.205,303.06,305.55,56779840,287.7065,0.404190149,92169208.6
2020-06-02,306.55,308.13,305.1,308.08,74267156,290.0888,0.828031344,91838905.85
2020-06-03,310.24,313.22,309.94,312.18,92567570,293.9493,1.330799397,92488787.45
2020-06-04,311.11,313,309.08,311.36,75794359,293.1772,-0.262664344,92596873.75
2020-06-05,317.23,321.275,317.16,319.34,150524703,300.6912,2.5629551,96360588.6
2020-06-08,320.22,323.41,319.63,323.2,73641219,304.3258,1.208748377,96211543.3
2020-06-09,320.3,323.2849,319.36,320.79,77479234,302.0565,-0.745681109,96109793.3
2020-06-10,321.42,322.39,318.2209,319,95000766,300.371,-0.558008187,96066292.15
2020-06-11,311.46,312.15,300.01,300.61,209243594,283.055,-5.764870776,99292416.4
2020-06-12,308.24,309.08,298.6,304.21,194678891,286.4448,1.197576443,102927465.7
2020-06-15,298.02,308.28,296.74,307.05,135782703,289.1189,0.933548104,104159285.6
2020-06-16,315.48,315.64,307.67,312.96,137627500,294.6838,1.924779044,105024650.4
2020-06-17,314.07,314.39,310.86,311.66,83398945,293.4597,-0.415394399,104435131.7
2020-06-18,310.005,312.3,309.51,311.78,80828656,293.5727,0.038506139,104183480.1
2020-06-19,314.17,314.38,306.53,308.64,135549594,291.8952,-0.571408717,107046263.3
2020-06-22,307.99,311.05,306.75,310.62,74649391,293.7677,0.641497359,107580822.9
2020-06-23,313.49,314.5,311.6101,312.05,68471250,295.1201,0.46036375,106556813.5
2020-06-24,309.84,310.51,302.1,304.09,132813500,287.592,-2.550859803,107956618.6
2020-06-25,303.47,307.64,301.28,307.35,89467969,290.6751,1.072039556,107891626.8
2020-06-26,306.16,306.39,299.42,300.05,127961000,283.7712,-2.375126043,108326392
2020-06-29,301.41,304.61,298.93,304.46,79773266,287.9419,1.469740411,109476063.3
2020-06-30,303.99,310.2,303.82,308.36,113394797,291.6303,1.280952859,111432445.4
2020-07-01,309.57,311.89,309.07,310.52,72396547,293.6732,0.700510201,110423894.2
2020-07-02,314.24,315.7,311.51,312.23,69344227,295.2904,0.550680144,110101387.6
2020-07-06,316.37,317.68,315.56,317.05,61713832,299.8489,1.543734575,105660844.1
2020-07-07,315.38,317.52,313.37,313.78,82909961,296.7563,-1.031386141,106124281.2
2020-07-08,314.61,316.3,312.7,316.18,54638602,299.0261,0.76487003,104982249.6
2020-07-09,316.84,317.1,310.68,314.38,83354156,297.3237,-0.569314852,104399919.1
2020-07-10,314.31,317.88,312.76,317.59,57550367,300.3596,1.021075683,96815257.7
2020-07-13,320.13,322.71,314.13,314.84,102997508,297.7588,-0.865895413,92231188.55
2020-07-14,313.3,319.76,312,318.92,93656953,301.6174,1.295881096,90124901.05
2020-07-15,322.41,323.04,319.265,321.85,87196523,304.3885,0.91874673,87603352.2
2020-07-16,319.79,321.28,319.09,320.79,54622520,303.386,-0.329348842,86164530.95
2020-07-17,321.88,322.57,319.735,321.72,62774910,304.2655,0.289894722,85261843.65
2020-07-20,321.43,325.13,320.62,324.32,56308848,306.7245,0.808175754,81299806.35
2020-07-21,326.45,326.93,323.94,325.01,57498969,307.377,0.212731621,80442285.25
2020-07-22,324.62,327.2,324.5,326.86,57792922,309.1266,0.569203291,79908368.85
2020-07-23,326.47,327.23,321.48,322.96,75737992,305.4382,-1.193168107,77054593.45
2020-07-24,320.95,321.99,319.246,320.88,73766602,303.4711,-0.644025534,76269525.1
2020-07-27,321.63,323.41,320.775,323.22,48292969,305.6841,0.729229241,72286123.55
2020-07-28,322.43,323.64,320.85,321.17,57494980,303.7454,-0.634216827,71172209.25
2020-07-29,322.12,325.73,322.075,325.12,48454160,307.4811,1.229878708,67925177.4
2020-07-30,321.9,324.41,319.64,323.96,61861711,306.384,-0.356802418,67398435.6
2020-07-31,325.9,326.63,321.33,326.52,85210758,308.8051,0.790217505,68191762.15
2020-08-03,328.32,329.62,327.73,328.79,53077953,310.9519,0.695195772,67759968.2
2020-08-04,327.86,330.06,327.86,330.06,41917887,312.153,0.386265529,65710364.5
2020-08-05,331.47,332.39,331.18,332.11,42866352,314.0918,0.621105676,65121752
2020-08-06,331.48,334.46,331.13,334.33,43679449,316.1914,0.66846699,63138016.65
2020-08-07,333.28,334.88,332.3,334.57,57308273,316.4184,0.071791959,63125911.95
2020-08-10,335.06,335.77,332.955,335.57,44282090,317.3641,0.298876424,60190141.05
2020-08-11,336.85,337.54,332.01,332.8,69601086,314.7444,-0.825455683,58987347.7
2020-08-12,335.44,338.28,332.8377,337.44,53826129,319.1326,1.394210667,57318828
2020-08-13,336.61,338.2514,335.83,336.83,41816152,318.5557,-0.180771253,56678509.6
2020-08-14,336.41,337.42,335.62,336.84,47260391,318.5652,0.00298221,55902783.65
2020-08-17,337.94,338.34,336.8517,337.91,35480969,319.5771,0.317642982,54861389.7
2020-08-18,338.34,339.1,336.61,338.64,38733910,320.2675,0.216035504,53923136.75
2020-08-19,339.05,339.61,336.62,337.23,68054242,318.934,-0.41637069,54436202.75
2020-08-20,335.36,338.8,335.22,338.28,42207832,319.9271,0.311381038,52759694.75
2020-08-21,337.92,339.72,337.55,339.48,55106633,321.062,0.354737064,51826696.3
2020-08-24,342.12,343,339.4504,342.92,48588660,324.3153,1.013293383,51841480.85
2020-08-25,343.53,344.21,342.27,344.12,38463379,325.4502,0.349937237,50889900.8
2020-08-26,344.76,347.86,344.17,347.57,50790238,328.7131,1.002580426,51006704.7
2020-08-27,348.51,349.9,346.53,348.33,58034141,329.4318,0.218640511,50815326.2
2020-08-28,349.44,350.72,348.15,350.58,48588941,331.5598,0.645960712,48984235.35
2020-08-31,350.35,351.3,349.06,349.31,66099180,330.3587,-0.362257427,49635296.7
2020-09-01,350.21,352.71,349.24,352.6,54999328,333.4702,0.94185502,50289368.75
2020-09-02,354.67,358.75,353.43,357.7,69540039,338.2935,1.44639611,51623053.1
2020-09-03,355.87,356.38,342.59,345.39,148011109,326.6513,-3.441449511,56839636.1
2020-09-04,346.13,347.83,334.87,342.57,139156297,323.9843,-0.816466979,60932037.3
2020-09-08,336.71,342.64,332.88,333.21,114465297,315.1321,-2.732292892,64441197.65
2020-09-09,337.55,342.46,336.61,339.79,91462289,321.3551,1.974727424,65534257.8
2020-09-10,341.82,342.53,332.85,333.89,90569555,315.7752,-1.736365784,67371429.1
2020-09-11,335.82,336.97,331,334.06,84680195,315.936,0.050922302,69514631.25
2020-09-14,337.49,340.38,334.2208,338.46,65605688,320.0973,1.31713385,70431896.1
2020-09-15,341.12,342.02,338.4683,340.17,52920859,321.7145,0.505221381,71303890.6
2020-09-16,341.51,343.06,338.52,338.82,82211266,320.4378,-0.396842542,73477758.4
2020-09-17,333.56,337.6996,332.991,335.84,91523344,317.6195,-0.879515463,74651213.5
2020-09-18,335.37,335.49,327.97,330.65,105877906,313.963,-1.151220249,77834717.2
2020-09-21,325.7,327.13,321.73,326.97,99450828,310.4687,-1.112965541,80051926.95
2020-09-22,328.57,330.9,325.86,330.3,63612113,313.6307,1.018460154,80803099.6
2020-09-23,330.9,331.2,322.1,322.64,93112242,306.3573,-2.319096951,83535542.75
2020-09-24,321.22,326.797,319.8,323.5,76681328,307.1739,0.266551507,84830097.25
2020-09-25,322.58,329.58,321.64,328.73,71069430,312.1399,1.616673812,85481861.7
2020-09-28,333.22,334.96,332.15,334.19,64584609,317.3244,1.66095395,86281645.1
2020-09-29,333.97,334.77,331.6209,332.37,51531594,315.5962,-0.544616172,85553265.8
2020-09-30,333.09,338.29,332.88,334.89,104081102,317.989,0.758184034,88007354.5
2020-10-01,337.69,338.74,335.01,337.04,88698750,320.0305,0.64200334,88965290.05
2020-10-02,331.7,337.0126,331.19,333.84,89431109,316.992,-0.949440756,86036290.05
2020-10-05,336.06,339.96,336.01,339.76,45713113,322.6133,1.77332551,81364130.85
2020-10-06,339.91,342.17,334.38,334.93,90128883,318.027,-1.421609091,80147310.15
2020-10-07,338.12,341.63,338.09,340.76,56999602,323.5628,1.740669817,78424175.8
2020-10-08,342.85,343.85,341.86,343.78,45242480,326.4304,0.886257629,76157822.05
2020-10-09,345.56,347.35,344.89,346.85,59528609,329.3454,0.892992809,74900242.75
2020-10-12,349.59,354.02,349.06,352.43,80388531,334.6438,1.608766966,75639384.9
2020-10-13,352.28,352.4651,349.09,350.13,73255516,332.4599,-0.652604351,76656117.75
2020-10-14,350.75,351.93,347.14,347.93,57958754,330.3709,-0.628346456,75443492.15
2020-10-15,343.71,348.02,343.13,347.5,60357660,329.9626,-0.123588367,73885207.95
2020-10-16,348.96,350.75,347.1,347.29,89501875,329.7632,-0.060431091,73066406.4
2020-10-19,348.65,349.33,341.04,342.01,68425609,324.7497,-1.520333379,71515145.45
2020-10-20,343.46,346.88,342.64,343.38,60051879,326.0506,0.400585435,71337133.75
2020-10-21,343.33,348.6847,342.4,342.73,63574980,325.4334,-0.189295772,69860270.65
2020-10-22,342.96,345.24,340.65,344.61,55399289,327.2185,0.548530053,68796168.7
2020-10-23,345.93,345.99,343.13,345.78,49143930,328.3294,0.33949792,67699893.7
2020-10-26,342.13,342.98,335.62,339.39,91473000,322.2619,-1.847991682,69044313.25
2020-10-27,339.76,340.12,337.99,338.22,65994109,321.151,-0.344719621,69767439
2020-10-28,332.1,338.2483,326.13,326.66,127094305,310.1744,-3.417893763,70918099.15
2020-10-29,326.91,333.395,325.09,329.98,90597688,313.3268,1.016331457,71013046.05
2020-10-30,328.28,329.69,322.6,326.54,120448703,310.0604,-1.042489822,72563925.75
2020-11-02,330.2,332.36,327.24,330.2,86068305,313.5357,1.120846132,74581685.35
2020-11-03,333.69,338.25,330.2935,336.03,93294195,319.0715,1.765604363,74739950.95
2020-11-04,340.86,347.94,339.59,343.54,126959695,326.2025,2.234922267,78237955.6
2020-11-05,349.24,352.19,348.86,350.24,82039750,332.5644,1.950291613,80077819.1
2020-11-06,349.93,351.51,347.65,350.16,74972969,332.4884,-0.022852717,80850037.1
2020-11-09,363.97,364.38,354.06,354.56,172304188,336.6663,1.256555116,85445819.95
2020-11-10,353.49,355.18,350.51,354.04,85552016,336.1726,-0.146643724,86060644.95
2020-11-11,356.4,357.56,355.06,356.67,58649047,338.6699,0.742862446,86095159.6
2020-11-12,355.58,356.7182,351.26,353.21,68118562,335.3845,-0.970089164,86483204.7
2020-11-13,355.27,358.9,354.71,358.1,62959434,340.0277,1.384440843,85156082.65
2020-11-16,360.98,362.78,359.59,362.57,74541133,344.2721,1.248251245,85461858.85
2020-11-17,359.97,361.92,358.34,360.62,66111008,342.4205,-0.537830396,85764815.3
2020-11-18,360.91,361.5,356.24,356.28,70591297,338.2995,-1.203491029,86115631.15
2020-11-19,355.6,358.18,354.15,357.78,59940953,339.7238,0.421017471,86342714.35
2020-11-20,357.5,357.72,355.25,355.33,70411891,337.3975,-0.684762151,87406112.4
2020-11-23,357.28,358.82,354.865,357.46,63230609,339.42,0.599441312,85993992.85
2020-11-24,360.21,363.81,359.29,363.22,62415879,344.8893,1.611366449,85815081.35
2020-11-25,363.13,363.16,361.48,362.66,45330887,344.3576,-0.154165409,81726910.45
2020-11-27,363.84,364.18,362.58,363.67,28514070,345.3166,0.27848957,78622729.55
2020-11-30,362.83,363.12,359.17,362.06,83872711,343.7878,-0.442724155,76793929.95
2020-12-01,365.57,367.68,364.93,366.02,74504969,347.548,1.09375609,76215763.15
2020-12-02,364.82,366.96,364.2,366.79,45927000,348.2791,0.210359432,73847403.4
2020-12-03,366.68,368.19,365.5,366.69,62882000,348.1842,-0.027248262,70643518.65
2020-12-04,367.32,369.85,367.22,369.85,50749859,351.1847,0.861756507,69079024.1
2020-12-07,369.02,369.62,367.72,369.09,48944273,350.463,-0.205504397,67777589.3
2020-12-08,367.72,370.78,367.67,370.17,42458859,351.4885,0.292612915,61285322.85
2020-12-09,370.88,371.05,365.95,366.85,74098312,348.3361,-0.896871448,60712637.65
2020-12-10,365.37,367.86,364.43,366.73,57735352,348.2222,-0.032698305,60666952.9
2020-12-11,364.9,366.7402,363.26,366.3,57698609,347.8139,-0.11725272,60145955.25
2020-12-14,368.64,369.8,364.47,364.66,69216172,346.2566,-0.447739438,60458792.15
2020-12-15,367.4,369.59,365.92,369.59,64071102,350.9378,1.351945349,59935290.6
2020-12-16,369.82,371.16,368.8676,370.17,58420520,351.4885,0.156922395,59550766.2
2020-12-17,371.94,372.46,371.05,372.24,64119473,353.4541,0.55922171,59227175
2020-12-18,370.97,371.15,367.02,369.18,136542297,352.0428,-0.399288055,63057242.2
2020-12-21,364.97,378.46,362.03,367.86,96386750,350.7841,-0.357541753,64355985.15
2020-12-22,368.21,368.3317,366.03,367.24,48388461,350.1928,-0.168565223,63613877.75
2020-12-23,368.28,369.62,367.2172,367.57,46201398,350.5075,0.089864783,62803153.7
2020-12-24,368.08,369.03,367.45,369,26457850,351.8711,0.389035898,61859501.85
2020-12-28,371.74,372.59,371.07,372.17,39000398,354.894,0.859093003,62383818.25
2020-12-29,373.81,374,370.83,371.46,53680449,354.2169,-0.190789362,60874205.15
2020-12-30,372.34,373.1,371.57,371.99,49455262,354.7223,0.142680939,59621719.8
2020-12-31,371.78,374.66,371.232,373.88,78520703,356.5246,0.508087594,61251404.95
2021-01-04,375.31,375.45,364.82,368.79,110210797,351.6709,-1.361392734,63617844.8
2021-01-05,368.1,372.5,368.05,371.33,66426234,354.093,0.688740524,64401663.55
2021-01-06,369.71,376.98,369.12,373.55,107997695,356.2099,0.597837291,67354334.65
2021-01-07,376.1,379.9,375.91,379.1,68766805,361.5023,1.485753203,68669731.95
2021-01-08,380.59,381.49,377.1,381.26,71677211,363.562,0.569761244,68548676.9
2021-01-11,377.85,380.58,377.7189,378.69,51176719,361.1113,-0.674080349,68220745.25
2021-01-12,378.89,379.86,376.36,378.77,52547719,361.1876,0.02112922,67963200.75
2021-01-13,378.69,380.86,377.85,379.79,45303621,362.1603,0.269306034,66767573.2
2021-01-14,380.59,381.13,378.1,378.46,49989113,360.892,-0.350204039,66063473.75
2021-01-15,376.72,377.58,373.7,375.7,107160000,358.2601,-0.729276349,68500447.75
2021-01-19,378.34,379.23,376.75,378.65,51233301,361.0732,0.785211638,67856139.15
2021-01-20,381.11,384.79,380.69,383.89,61836059,366.0699,1.383846821,64120827.25
2021-01-21,384.49,384.95,383.25,384.24,47955809,366.4037,0.091184771,61699280.2
2021-01-22,382.25,384.1256,381.835,382.88,52136930,365.1068,-0.353953849,61886703.65
2021-01-25,383.67,384.77,378.46,384.39,70401969,366.5467,0.394377755,63096732.2
2021-01-26,385.41,385.85,383.54,383.79,42665281,365.9746,-0.156078339,63907103.75
2021-01-27,380.22,380.32,372.01,374.41,123351102,357.03,-2.444049396,68124638.95
2021-01-28,376.36,381.93,375.89,377.63,94198094,360.1005,0.860011764,70150521.2
2021-01-29,375.63,376.67,368.27,370.07,126765102,352.8915,-2.001941125,74016013.2
2021-02-01,373.72,377.34,370.376,376.23,75817602,358.7655,1.664534283,73880858.15
2021-02-02,379.65,383.22,376.3181,381.55,64450660,363.8386,1.414043435,71592851.3
2021-02-03,382.435,383.7,380.48,381.85,52427090,364.1246,0.078606283,70892894.1
2021-02-04,382.96,386.24,381.9655,386.19,47142559,368.2632,1.136588959,67850137.3
2021-02-05,388.2,388.47,386.1444,387.71,48669770,369.7126,0.393577202,66845285.55
2021-02-08,389.27,390.56,388.35,390.51,38365191,372.3826,0.722182582,65179684.55
2021-02-09,389.61,390.89,389.17,390.25,35551059,372.1347,-0.066571317,64398401.55
2021-02-10,392.12,392.28,387.5,390.08,59154367,371.9726,-0.043559496,64728733.95
2021-02-11,391.24,391.69,388.1,390.71,42913289,372.5734,0.161517273,64609217.35
2021-02-12,389.85,392.9,389.77,392.64,50593273,374.4138,0.493969779,64639425.35
2021-02-16,393.96,394.17,391.53,392.3,50972367,374.0896,-0.086588689,61830043.7
2021-02-17,390.42,392.66,389.33,392.39,52806680,374.1754,0.022935682,61908712.65
2021-02-18,389.59,391.515,387.74,390.72,59712770,372.5829,-0.425602538,61802548.2
2021-02-19,392.07,392.38,389.55,390.03,83240969,371.9249,-0.176604992,63566806.2
2021-02-22,387.06,389.62,386.74,387.03,67414172,369.0642,-0.769160656,64330668.3
2021-02-23,384.66,388.945,380.2,387.5,107284094,369.5124,0.121442286,66174774.55
2021-02-24,386.33,392.23,385.27,391.77,72433953,373.5842,1.101938663,67663208.15
2021-02-25,390.41,391.88,380.7789,382.33,146670500,364.5824,-2.409577279,68829178.05
2021-02-26,384.35,385.58,378.23,380.36,152701594,362.7038,-0.515274462,71754353.05
2021-03-01,385.59,390.92,380.572,389.58,105348797,371.4958,2.424016512,70683537.8
2021-03-02,389.82,390.07,386,386.54,79595328,368.5969,-0.780331837,70872424.1
2021-03-03,385.79,386.83,381.31,381.42,119940203,363.7146,-1.3245635,73646901.25
2021-03-04,381.22,384,371.88,376.7,183432984,359.2137,-1.237481256,80197195.95
2021-03-05,380.46,384.76,372.64,383.63,152039594,365.822,1.839657006,85442047.7
2021-03-08,384.66,387.68,381.42,381.72,123149203,364.0007,-0.497865082,89166019.35
2021-03-09,385.85,389.91,381.7299,387.17,113633602,369.1977,1.427744507,92929439.9
2021-03-10,389.69,391.4,388.1702,389.58,109899398,371.4958,0.622457832,96646856.85
2021-03-11,392.23,395.65,391.74,393.53,86245039,375.2625,1.013928017,98001390.45
2021-03-12,392.07,394.21,391.2,394.06,64653566,375.7679,0.134679058,99088404.3
2021-03-15,394.33,396.685,392.03,396.41,73592305,378.0088,0.596352163,100238355.9
2021-03-16,397.07,397.83,395.08,395.91,73722516,377.532,-0.12613463,101375863.4
2021-03-17,394.53,398.12,393.3,397.26,97959273,378.8193,0.340977718,103633493
2021-03-18,394.475,396.72,390.75,391.48,115349102,373.3076,-1.454968107,106415309.6
2021-03-19,389.88,391.569,387.15,389.48,113624492,372.6167,-0.185075257,107934485.8
2021-03-22,390.03,394.07,389.97,392.59,73778648,375.592,0.798488098,108252709.6
2021-03-23,391.91,393.46,388.66,389.5,90686555,372.6358,-0.787077467,107422832.6
2021-03-24,391,392.75,387.47,387.52,97588641,370.7415,-0.508351586,108680567
2021-03-25,385.98,390.55,383.9,389.7,116128602,372.8272,0.562575271,107153472.1
2021-03-26,390.93,396.41,390.29,395.98,114409102,378.8352,1.611470408,105238847.5
2021-03-29,394.4,396.75,392.81,395.78,108107602,378.6439,-0.050496892,105376787.8
2021-03-30,394.42,395.45,393.02,394.73,76262250,377.6394,-0.265288837,105210133.9
2021-03-31,395.34,398,395.31,396.33,112734203,379.1701,0.405333765,104849833.9
2021-04-01,398.4,400.67,398.18,400.61,99682883,383.2648,1.079911101,100662328.8
2021-04-05,403.46,406.94,403.38,406.36,91684758,388.7658,1.435300085,97644587
2021-04-06,405.76,407.24,405.4,406.12,62020953,388.5362,-0.059058693,94588174.5
2021-04-07,405.94,406.96,405.45,406.59,55836281,388.9859,0.115742111,91698308.45
2021-04-08,407.93,408.58,406.93,408.52,57863113,390.8323,0.474670162,89096494.2
2021-04-09,408.39,411.67,408.26,411.49,61104559,393.6737,0.727012583,87839470.2
2021-04-12,410.85,411.93,410.2,411.64,56704898,393.8172,0.036451508,87442036.8
2021-04-13,411.53,413.529,411.12,412.86,56550992,394.9844,0.296381164,86589971.15
2021-04-14,412.83,413.96,410.87,411.45,61659910,393.6354,-0.341532476,85986840.85
2021-04-15,413.74,416.16,413.69,415.87,60229840,397.8641,1.074268219,84100369.2
2021-04-16,417.25,417.91,415.73,417.26,82037281,399.1939,0.33423473,82434778.15
2021-04-19,416.26,416.74,413.79,415.21,78498492,397.2326,-0.491315123,80678478.15
2021-04-20,413.91,415.0859,410.59,412.17,81851828,394.3243,-0.732140313,81082137.15
2021-04-21,411.51,416.29,411.36,416.07,66792977,398.0554,0.946200881,79887458.25
2021-04-22,415.89,416.78,411.13,412.27,97582789,394.4199,-0.913315081,79887165.65
2021-04-23,412.87,418.25,412.79,416.74,73276203,398.6964,1.084250566,77744545.7
2021-04-26,417.44,418.22,416.8111,417.61,52182391,399.5287,0.208755334,74633210.15
2021-04-27,417.93,418.14,416.3,417.52,51303059,399.4426,-0.021550392,71792983
2021-04-28,417.81,419.01,416.9,417.4,51238848,399.3278,-0.028740049,70541812.9
2021-04-29,420.32,420.72,416.44,420.06,78544328,401.8727,0.637295976,68832319.15
2021-04-30,417.63,418.54,416.34,417.3,85527031,399.2322,-0.657048861,68124526.55
2021-05-03,419.43,419.84,417.665,418.2,68128289,400.0932,0.215663967,66946703.1
2021-05-04,416.07,416.6,411.67,415.62,101591203,397.6249,-0.616931255,68925215.6
2021-05-05,417.38,417.63,414.94,415.75,60162207,397.7493,0.031285767,69141511.9
2021-05-06,415.83,419.21,413.675,419.07,74321367,400.9255,0.798543203,69964424.6
2021-05-07,419.89,422.815,419.16,422.12,67733789,403.8435,0.727816016,70295886.1
2021-05-10,422.5,422.74,417.81,417.94,81852445,399.8444,-0.990259841,71553263.45
2021-05-11,413.1,415.27,410.06,414.21,116888000,396.2759,-0.892472172,74570113.85
2021-05-12,411.23,412.59,404,405.41,134811016,387.857,-2.12450467,78227669.15
2021-05-13,407.07,412.35,407.02,410.28,106394000,392.5161,1.201241695,80535877.15
2021-05-14,413.21,417.49,413.18,416.58,82201633,398.5433,1.535529371,80544094.75
2021-05-17,415.39,416.39,413.36,415.52,64882406,397.5292,-0.254451649,79863290.45
2021-05-18,415.8,416.06,411.77,411.94,59810238,394.1042,-0.86157193,78761210.95
2021-05-19,406.92,411.05,405.33,410.86,106467102,393.071,-0.262164169,80744917.2
2021-05-20,411.8,416.625,411.67,415.28,78022227,397.2996,1.075785291,79766889.1
2021-05-21,416.87,418.2,414.45,414.94,76578656,396.9743,-0.081877757,79932011.75
2021-05-24,417.34,420.32,417.08,419.17,51376699,401.0212,1.019436271,79891727.15
